FECHA AUDITADO;CANTIDAD;SEMANA;META TIEMPO;MES;DIVISION2;AÑO
14/4/2026;51;SEM 16;41.48;ABRIL;ACCESORIOS;2026
14/4/2026;40;SEM 16;50.37;ABRIL;ACCESORIOS;2026
14/4/2026;78;SEM 16;59.26;ABRIL;ACCESORIOS;2026
11/4/2026;462;SEM 15;237.04;ABRIL;INTERIOR DETALLE;2026
11/4/2026;276;SEM 15;177.78;ABRIL;INTERIOR DETALLE;2026
11/4/2026;252;SEM 15;237.04;ABRIL;INTERIOR DETALLE;2026
11/4/2026;97;SEM 15;97;ABRIL;CALZADO PLASTICO;2026
11/4/2026;462;SEM 15;462;ABRIL;ACCESORIOS;2026
11/4/2026;266;SEM 15;266;ABRIL;ACCESORIOS;2026
11/4/2026;136;SEM 15;136;ABRIL;ACCESORIOS;2026
11/4/2026;366;SEM 15;366;ABRIL;ACCESORIOS;2026
11/4/2026;289;SEM 15;289;ABRIL;ACCESORIOS;2026
10/4/2026;250;SEM 15;250;ABRIL;CALZADO PLASTICO;2026
10/4/2026;255;SEM 15;255;ABRIL;CALZADO PLASTICO;2026
10/4/2026;354;SEM 15;354;ABRIL;CALZADO PLASTICO;2026
10/4/2026;382;SEM 15;382;ABRIL;CALZADO PLASTICO;2026
10/4/2026;473;SEM 15;473;ABRIL;CALZADO PLASTICO;2026
10/4/2026;494;SEM 15;494;ABRIL;CALZADO PLASTICO;2026
9/4/2026;380;SEM 15;355.56;ABRIL;INTERIOR DETALLE;2026
9/4/2026;380;SEM 15;444.44;ABRIL;INTERIOR DETALLE;2026
9/4/2026;418;SEM 15;474.07;ABRIL;INTERIOR DETALLE;2026
9/4/2026;502;SEM 15;503.7;ABRIL;INTERIOR DETALLE;2026
9/4/2026;510;SEM 15;622.22;ABRIL;INTERIOR DETALLE;2026
8/4/2026;564;SEM 15;414.81;ABRIL;INTERIOR DETALLE;2026
8/4/2026;564;SEM 15;592.59;ABRIL;INTERIOR DETALLE;2026
8/4/2026;654;SEM 15;770.37;ABRIL;INTERIOR DETALLE;2026
8/4/2026;678;SEM 15;657.78;ABRIL;INTERIOR DETALLE;2026
8/4/2026;450;SEM 15;527.41;ABRIL;INTERIOR DETALLE;2026
7/4/2026;216;SEM 15;189.63;ABRIL;INTERIOR DETALLE;2026
7/4/2026;216;SEM 15;343.7;ABRIL;INTERIOR DETALLE;2026
7/4/2026;216;SEM 15;237.04;ABRIL;INTERIOR DETALLE;2026
7/4/2026;264;SEM 15;237.04;ABRIL;INTERIOR DETALLE;2026
7/4/2026;312;SEM 15;237.04;ABRIL;INTERIOR DETALLE;2026
7/4/2026;300;SEM 15;296.3;ABRIL;INTERIOR DETALLE;2026
7/4/2026;337;SEM 15;385.19;ABRIL;INTERIOR DETALLE;2026
7/4/2026;304;SEM 15;296.3;ABRIL;INTERIOR DETALLE;2026
7/4/2026;726;SEM 15;888.89;ABRIL;INTERIOR DETALLE;2026
6/4/2026;176;SEM 15;266.67;ABRIL;INTERIOR DETALLE;2026
6/4/2026;204;SEM 15;266.67;ABRIL;INTERIOR DETALLE;2026
6/4/2026;300;SEM 15;296.3;ABRIL;INTERIOR DETALLE;2026
6/4/2026;240;SEM 15;414.81;ABRIL;INTERIOR DETALLE;2026
6/4/2026;288;SEM 15;290.37;ABRIL;INTERIOR DETALLE;2026
6/4/2026;312;SEM 15;361.48;ABRIL;INTERIOR DETALLE;2026
6/4/2026;384;SEM 15;355.56;ABRIL;INTERIOR DETALLE;2026
6/4/2026;371;SEM 15;474.07;ABRIL;INTERIOR DETALLE;2026
6/4/2026;474;SEM 15;474.07;ABRIL;INTERIOR DETALLE;2026
2/4/2026;428;SEM 14;325.93;ABRIL;INTERIOR DETALLE;2026
2/4/2026;439;SEM 14;474.07;ABRIL;INTERIOR DETALLE;2026
2/4/2026;669;SEM 14;948.15;ABRIL;INTERIOR DETALLE;2026
2/4/2026;312;SEM 14;237.04;ABRIL;INTERIOR DETALLE;2026
2/4/2026;346;SEM 14;414.81;ABRIL;INTERIOR DETALLE;2026
2/4/2026;624;SEM 14;711.11;ABRIL;INTERIOR DETALLE;2026
1/4/2026;240;SEM 14;266.67;ABRIL;INTERIOR DETALLE;2026
1/4/2026;504;SEM 14;308.15;ABRIL;INTERIOR DETALLE;2026
1/4/2026;623;SEM 14;829.63;ABRIL;INTERIOR DETALLE;2026
1/4/2026;252;SEM 14;284.44;ABRIL;INTERIOR DETALLE;2026
1/4/2026;6;SEM 14;29.63;ABRIL;INTERIOR DETALLE;2026
1/4/2026;12;SEM 14;29.63;ABRIL;INTERIOR DETALLE;2026
1/4/2026;6;SEM 14;11.85;ABRIL;INTERIOR DETALLE;2026
1/4/2026;6;SEM 14;17.78;ABRIL;INTERIOR DETALLE;2026
1/4/2026;12;SEM 14;41.48;ABRIL;INTERIOR DETALLE;2026
1/4/2026;18;SEM 14;77.04;ABRIL;INTERIOR DETALLE;2026
1/4/2026;6;SEM 14;41.48;ABRIL;INTERIOR DETALLE;2026
1/4/2026;504;SEM 14;616.3;ABRIL;INTERIOR DETALLE;2026
1/4/2026;484;SEM 14;557.04;ABRIL;INTERIOR DETALLE;2026
23/4/2026;36;SEM 17;24.07;ABRIL;ROPA;2026
23/4/2026;42;SEM 17;72.22;ABRIL;ROPA;2026
23/4/2026;60;SEM 17;72.22;ABRIL;ROPA;2026
23/4/2026;48;SEM 17;48.15;ABRIL;ROPA;2026
23/4/2026;60;SEM 17;72.22;ABRIL;ROPA;2026
29/4/2026;516;SEM 18;296.3;ABRIL;INTERIOR DETALLE;2026
29/4/2026;599;SEM 18;592.59;ABRIL;INTERIOR DETALLE;2026
29/4/2026;18;SEM 18;88.89;ABRIL;INTERIOR DETALLE;2026
29/4/2026;30;SEM 18;59.26;ABRIL;INTERIOR DETALLE;2026
29/4/2026;468;SEM 18;414.81;ABRIL;INTERIOR DETALLE;2026
29/4/2026;251;SEM 18;177.78;ABRIL;INTERIOR DETALLE;2026
29/4/2026;384;SEM 18;355.56;ABRIL;INTERIOR DETALLE;2026
29/4/2026;504;SEM 18;592.59;ABRIL;INTERIOR DETALLE;2026
29/4/2026;408;SEM 18;444.44;ABRIL;INTERIOR DETALLE;2026
29/4/2026;30;SEM 18;29.63;ABRIL;INTERIOR DETALLE;2026
28/4/2026;252;SEM 18;266.67;ABRIL;INTERIOR DETALLE;2026
28/4/2026;264;SEM 18;355.56;ABRIL;INTERIOR DETALLE;2026
28/4/2026;312;SEM 18;177.78;ABRIL;INTERIOR DETALLE;2026
28/4/2026;312;SEM 18;207.41;ABRIL;INTERIOR DETALLE;2026
28/4/2026;356;SEM 18;325.93;ABRIL;INTERIOR DETALLE;2026
28/4/2026;384;SEM 18;355.56;ABRIL;INTERIOR DETALLE;2026
28/4/2026;458;SEM 18;414.81;ABRIL;INTERIOR DETALLE;2026
28/4/2026;492;SEM 18;533.33;ABRIL;INTERIOR DETALLE;2026
28/4/2026;384;SEM 18;474.07;ABRIL;INTERIOR DETALLE;2026
27/4/2026;432;SEM 18;148.15;ABRIL;INTERIOR DETALLE;2026
27/4/2026;340;SEM 18;118.52;ABRIL;INTERIOR DETALLE;2026
27/4/2026;456;SEM 18;177.78;ABRIL;INTERIOR DETALLE;2026
27/4/2026;420;SEM 18;266.67;ABRIL;INTERIOR DETALLE;2026
27/4/2026;406;SEM 18;355.56;ABRIL;INTERIOR DETALLE;2026
27/4/2026;507;SEM 18;355.56;ABRIL;INTERIOR DETALLE;2026
27/4/2026;564;SEM 18;296.3;ABRIL;INTERIOR DETALLE;2026
27/4/2026;600;SEM 18;414.81;ABRIL;INTERIOR DETALLE;2026
27/4/2026;216;SEM 18;237.04;ABRIL;INTERIOR DETALLE;2026
27/4/2026;420;SEM 18;355.56;ABRIL;INTERIOR DETALLE;2026
27/4/2026;504;SEM 18;474.07;ABRIL;INTERIOR DETALLE;2026
26/4/2026;156;SEM 18;118.52;ABRIL;INTERIOR DETALLE;2026
26/4/2026;130;SEM 18;118.52;ABRIL;INTERIOR DETALLE;2026
26/4/2026;402;SEM 18;296.3;ABRIL;INTERIOR DETALLE;2026
26/4/2026;340;SEM 18;533.33;ABRIL;INTERIOR DETALLE;2026
26/4/2026;368;SEM 18;177.78;ABRIL;INTERIOR DETALLE;2026
26/4/2026;768;SEM 18;740.74;ABRIL;INTERIOR DETALLE;2026
26/4/2026;468;SEM 18;503.7;ABRIL;INTERIOR DETALLE;2026
25/4/2026;216;SEM 17;177.78;ABRIL;INTERIOR DETALLE;2026
25/4/2026;205;SEM 17;177.78;ABRIL;INTERIOR DETALLE;2026
25/4/2026;588;SEM 17;237.04;ABRIL;INTERIOR DETALLE;2026
25/4/2026;448;SEM 17;414.81;ABRIL;INTERIOR DETALLE;2026
25/4/2026;468;SEM 17;414.81;ABRIL;INTERIOR DETALLE;2026
23/4/2026;360;SEM 17;416.67;ABRIL;INTERIOR DETALLE;2026
23/4/2026;480;SEM 17;416.67;ABRIL;INTERIOR DETALLE;2026
23/4/2026;474;SEM 17;666.67;ABRIL;INTERIOR DETALLE;2026
22/4/2026;480;SEM 17;583.33;ABRIL;INTERIOR DETALLE;2026
22/4/2026;557;SEM 17;355.56;ABRIL;INTERIOR DETALLE;2026
22/4/2026;744;SEM 17;385.19;ABRIL;INTERIOR DETALLE;2026
22/4/2026;378;SEM 17;337.78;ABRIL;INTERIOR DETALLE;2026
22/4/2026;354;SEM 17;373.33;ABRIL;INTERIOR DETALLE;2026
22/4/2026;420;SEM 17;503.7;ABRIL;INTERIOR DETALLE;2026
21/4/2026;204;SEM 17;1066.67;ABRIL;INTERIOR DETALLE;2026
21/4/2026;216;SEM 17;355.56;ABRIL;INTERIOR DETALLE;2026
21/4/2026;264;SEM 17;237.04;ABRIL;INTERIOR DETALLE;2026
21/4/2026;104;SEM 17;237.04;ABRIL;INTERIOR DETALLE;2026
21/4/2026;276;SEM 17;237.04;ABRIL;INTERIOR DETALLE;2026
21/4/2026;336;SEM 17;237.04;ABRIL;INTERIOR DETALLE;2026
21/4/2026;216;SEM 17;177.78;ABRIL;INTERIOR DETALLE;2026
21/4/2026;216;SEM 17;177.78;ABRIL;INTERIOR DETALLE;2026
21/4/2026;144;SEM 17;118.52;ABRIL;INTERIOR DETALLE;2026
21/4/2026;204;SEM 17;177.78;ABRIL;INTERIOR DETALLE;2026
21/4/2026;120;SEM 17;118.52;ABRIL;INTERIOR DETALLE;2026
21/4/2026;506;SEM 17;533.33;ABRIL;INTERIOR DETALLE;2026
21/4/2026;216;SEM 17;237.04;ABRIL;INTERIOR DETALLE;2026
19/4/2026;324;SEM 17;189.63;ABRIL;INTERIOR DETALLE;2026
19/4/2026;340;SEM 17;402.96;ABRIL;INTERIOR DETALLE;2026
19/4/2026;324;SEM 17;325.93;ABRIL;INTERIOR DETALLE;2026
19/4/2026;354;SEM 17;207.41;ABRIL;INTERIOR DETALLE;2026
19/4/2026;383;SEM 17;355.56;ABRIL;INTERIOR DETALLE;2026
18/4/2026;294;SEM 16;177.78;ABRIL;INTERIOR DETALLE;2026
18/4/2026;372;SEM 16;355.56;ABRIL;INTERIOR DETALLE;2026
18/4/2026;384;SEM 16;355.56;ABRIL;INTERIOR DETALLE;2026
18/4/2026;520;SEM 16;385.19;ABRIL;INTERIOR DETALLE;2026
18/4/2026;393;SEM 16;385.19;ABRIL;INTERIOR DETALLE;2026
18/4/2026;534;SEM 16;414.81;ABRIL;INTERIOR DETALLE;2026
18/4/2026;420;SEM 16;474.07;ABRIL;INTERIOR DETALLE;2026
18/4/2026;456;SEM 16;355.56;ABRIL;INTERIOR DETALLE;2026
18/4/2026;504;SEM 16;474.07;ABRIL;INTERIOR DETALLE;2026
17/4/2026;264;SEM 16;355.56;ABRIL;INTERIOR DETALLE;2026
17/4/2026;673;SEM 16;414.81;ABRIL;INTERIOR DETALLE;2026
17/4/2026;516;SEM 16;474.07;ABRIL;INTERIOR DETALLE;2026
17/4/2026;645;SEM 16;651.85;ABRIL;INTERIOR DETALLE;2026
17/4/2026;6;SEM 16;23.7;ABRIL;INTERIOR DETALLE;2026
17/4/2026;6;SEM 16;5.93;ABRIL;INTERIOR DETALLE;2026
17/4/2026;300;SEM 16;414.81;ABRIL;INTERIOR DETALLE;2026
17/4/2026;368;SEM 16;414.81;ABRIL;INTERIOR DETALLE;2026
17/4/2026;292;SEM 16;237.04;ABRIL;INTERIOR DETALLE;2026
15/4/2026;600;SEM 16;277.78;ABRIL;INTERIOR DETALLE;2026
15/4/2026;240;SEM 16;111.11;ABRIL;INTERIOR DETALLE;2026
15/4/2026;144;SEM 16;237.04;ABRIL;INTERIOR DETALLE;2026
15/4/2026;548;SEM 16;474.07;ABRIL;INTERIOR DETALLE;2026
15/4/2026;322;SEM 16;237.04;ABRIL;INTERIOR DETALLE;2026
15/4/2026;538;SEM 16;503.7;ABRIL;INTERIOR DETALLE;2026
15/4/2026;420;SEM 16;266.67;ABRIL;INTERIOR DETALLE;2026
15/4/2026;297;SEM 16;355.56;ABRIL;INTERIOR DETALLE;2026
15/4/2026;362;SEM 16;355.56;ABRIL;INTERIOR DETALLE;2026
15/4/2026;368;SEM 16;355.56;ABRIL;INTERIOR DETALLE;2026
15/4/2026;369;SEM 16;414.81;ABRIL;INTERIOR DETALLE;2026
11/4/2026;480;SEM 15;237.04;ABRIL;INTERIOR DETALLE;2026
11/4/2026;288;SEM 15;177.78;ABRIL;INTERIOR DETALLE;2026
10/4/2026;406;SEM 15;533.33;ABRIL;INTERIOR DETALLE;2026
10/4/2026;324;SEM 15;177.78;ABRIL;INTERIOR DETALLE;2026
10/4/2026;316;SEM 15;148.15;ABRIL;INTERIOR DETALLE;2026
10/4/2026;407;SEM 15;237.04;ABRIL;INTERIOR DETALLE;2026
10/4/2026;327;SEM 15;325.93;ABRIL;INTERIOR DETALLE;2026
10/4/2026;336;SEM 15;355.56;ABRIL;INTERIOR DETALLE;2026
10/4/2026;406;SEM 15;355.56;ABRIL;INTERIOR DETALLE;2026
10/4/2026;424;SEM 15;474.07;ABRIL;INTERIOR DETALLE;2026
10/4/2026;688;SEM 15;592.59;ABRIL;INTERIOR DETALLE;2026
9/4/2026;204;SEM 15;148.15;ABRIL;INTERIOR DETALLE;2026
9/4/2026;376;SEM 15;385.19;ABRIL;INTERIOR DETALLE;2026
9/4/2026;402;SEM 15;355.56;ABRIL;INTERIOR DETALLE;2026
9/4/2026;372;SEM 15;207.41;ABRIL;INTERIOR DETALLE;2026
9/4/2026;440;SEM 15;325.93;ABRIL;INTERIOR DETALLE;2026
9/4/2026;426;SEM 15;474.07;ABRIL;INTERIOR DETALLE;2026
9/4/2026;480;SEM 15;355.56;ABRIL;INTERIOR DETALLE;2026
9/4/2026;521;SEM 15;414.81;ABRIL;INTERIOR DETALLE;2026
9/4/2026;612;SEM 15;533.33;ABRIL;INTERIOR DETALLE;2026
8/4/2026;582;SEM 15;355.56;ABRIL;INTERIOR DETALLE;2026
8/4/2026;708;SEM 15;740.74;ABRIL;INTERIOR DETALLE;2026
8/4/2026;417;SEM 15;355.56;ABRIL;INTERIOR DETALLE;2026
8/4/2026;405;SEM 15;444.44;ABRIL;INTERIOR DETALLE;2026
8/4/2026;480;SEM 15;296.3;ABRIL;INTERIOR DETALLE;2026
8/4/2026;556;SEM 15;414.81;ABRIL;INTERIOR DETALLE;2026
8/4/2026;642;SEM 15;474.07;ABRIL;INTERIOR DETALLE;2026
7/4/2026;360;SEM 15;177.78;ABRIL;INTERIOR DETALLE;2026
7/4/2026;514;SEM 15;414.81;ABRIL;INTERIOR DETALLE;2026
7/4/2026;324;SEM 15;237.04;ABRIL;INTERIOR DETALLE;2026
7/4/2026;876;SEM 15;622.22;ABRIL;INTERIOR DETALLE;2026
7/4/2026;336;SEM 15;266.67;ABRIL;INTERIOR DETALLE;2026
7/4/2026;329;SEM 15;237.04;ABRIL;INTERIOR DETALLE;2026
7/4/2026;336;SEM 15;237.04;ABRIL;INTERIOR DETALLE;2026
7/4/2026;300;SEM 15;237.04;ABRIL;INTERIOR DETALLE;2026
7/4/2026;300;SEM 15;177.78;ABRIL;INTERIOR DETALLE;2026
7/4/2026;620;SEM 15;592.59;ABRIL;INTERIOR DETALLE;2026
6/4/2026;726;SEM 15;977.78;ABRIL;INTERIOR DETALLE;2026
6/4/2026;348;SEM 15;177.78;ABRIL;INTERIOR DETALLE;2026
6/4/2026;360;SEM 15;296.3;ABRIL;INTERIOR DETALLE;2026
6/4/2026;348;SEM 15;414.81;ABRIL;INTERIOR DETALLE;2026
6/4/2026;431;SEM 15;414.81;ABRIL;INTERIOR DETALLE;2026
6/4/2026;216;SEM 15;177.78;ABRIL;INTERIOR DETALLE;2026
6/4/2026;217;SEM 15;118.52;ABRIL;INTERIOR DETALLE;2026
6/4/2026;253;SEM 15;177.78;ABRIL;INTERIOR DETALLE;2026
6/4/2026;276;SEM 15;177.78;ABRIL;INTERIOR DETALLE;2026
6/4/2026;256;SEM 15;177.78;ABRIL;INTERIOR DETALLE;2026
2/4/2026;204;SEM 14;177.78;ABRIL;INTERIOR DETALLE;2026
2/4/2026;252;SEM 14;118.52;ABRIL;INTERIOR DETALLE;2026
2/4/2026;288;SEM 14;237.04;ABRIL;INTERIOR DETALLE;2026
2/4/2026;276;SEM 14;237.04;ABRIL;INTERIOR DETALLE;2026
2/4/2026;216;SEM 14;118.52;ABRIL;INTERIOR DETALLE;2026
2/4/2026;418;SEM 14;414.81;ABRIL;INTERIOR DETALLE;2026
2/4/2026;348;SEM 14;148.15;ABRIL;INTERIOR DETALLE;2026
2/4/2026;468;SEM 14;355.56;ABRIL;INTERIOR DETALLE;2026
2/4/2026;480;SEM 14;355.56;ABRIL;INTERIOR DETALLE;2026
2/4/2026;504;SEM 14;355.56;ABRIL;INTERIOR DETALLE;2026
2/4/2026;495;SEM 14;503.7;ABRIL;INTERIOR DETALLE;2026
1/4/2026;300;SEM 14;237.04;ABRIL;INTERIOR DETALLE;2026
1/4/2026;444;SEM 14;296.3;ABRIL;INTERIOR DETALLE;2026
1/4/2026;611;SEM 14;385.19;ABRIL;INTERIOR DETALLE;2026
1/4/2026;216;SEM 14;207.41;ABRIL;INTERIOR DETALLE;2026
1/4/2026;252;SEM 14;148.15;ABRIL;INTERIOR DETALLE;2026
1/4/2026;240;SEM 14;148.15;ABRIL;INTERIOR DETALLE;2026
1/4/2026;12;SEM 14;35.56;ABRIL;INTERIOR DETALLE;2026
1/4/2026;18;SEM 14;11.85;ABRIL;INTERIOR DETALLE;2026
1/4/2026;18;SEM 14;11.85;ABRIL;INTERIOR DETALLE;2026
1/4/2026;12;SEM 14;23.7;ABRIL;INTERIOR DETALLE;2026
1/4/2026;6;SEM 14;11.85;ABRIL;INTERIOR DETALLE;2026
1/4/2026;12;SEM 14;11.85;ABRIL;INTERIOR DETALLE;2026
1/4/2026;18;SEM 14;11.85;ABRIL;INTERIOR DETALLE;2026
1/4/2026;336;SEM 14;414.81;ABRIL;INTERIOR DETALLE;2026
1/4/2026;336;SEM 14;177.78;ABRIL;INTERIOR DETALLE;2026
1/4/2026;432;SEM 14;296.3;ABRIL;INTERIOR DETALLE;2026
1/4/2026;478;SEM 14;296.3;ABRIL;INTERIOR DETALLE;2026
1/4/2026;480;SEM 14;414.81;ABRIL;INTERIOR DETALLE;2026
27/4/2026;54;SEM 18;54;ABRIL;CALZADO PLASTICO;2026
27/4/2026;60;SEM 18;60;ABRIL;HOGAR;2026
27/4/2026;60;SEM 18;60;ABRIL;HOGAR;2026
27/4/2026;60;SEM 18;60;ABRIL;HOGAR;2026
27/4/2026;60;SEM 18;60;ABRIL;HOGAR;2026
27/4/2026;89;SEM 18;120.37;ABRIL;ROPA;2026
27/4/2026;54;SEM 18;36.11;ABRIL;ROPA;2026
27/4/2026;41;SEM 18;67.41;ABRIL;ROPA;2026
27/4/2026;42;SEM 18;36.11;ABRIL;ROPA;2026
27/4/2026;54;SEM 18;43.33;ABRIL;ROPA;2026
27/4/2026;42;SEM 18;62.04;ABRIL;HOGAR;2026
27/4/2026;60;SEM 18;42.22;ABRIL;HOGAR;2026
27/4/2026;36;SEM 18;31.67;ABRIL;HOGAR;2026
27/4/2026;60;SEM 18;73.89;ABRIL;HOGAR;2026
27/4/2026;60;SEM 18;35.19;ABRIL;HOGAR;2026
27/4/2026;60;SEM 18;70.37;ABRIL;HOGAR;2026
29/4/2026;462;SEM 18;355.56;ABRIL;INTERIOR DETALLE;2026
29/4/2026;300;SEM 18;237.04;ABRIL;INTERIOR DETALLE;2026
29/4/2026;240;SEM 18;456.3;ABRIL;INTERIOR DETALLE;2026
29/4/2026;324;SEM 18;296.3;ABRIL;INTERIOR DETALLE;2026
29/4/2026;444;SEM 18;521.48;ABRIL;INTERIOR DETALLE;2026
29/4/2026;276;SEM 18;266.67;ABRIL;INTERIOR DETALLE;2026
29/4/2026;216;SEM 18;130.37;ABRIL;INTERIOR DETALLE;2026
29/4/2026;264;SEM 18;136.3;ABRIL;INTERIOR DETALLE;2026
29/4/2026;204;SEM 18;166.67;ABRIL;INTERIOR DETALLE;2026
29/4/2026;204;SEM 18;208.33;ABRIL;INTERIOR DETALLE;2026
28/4/2026;264;SEM 18;291.67;ABRIL;INTERIOR DETALLE;2026
28/4/2026;204;SEM 18;180.56;ABRIL;INTERIOR DETALLE;2026
28/4/2026;204;SEM 18;152.78;ABRIL;INTERIOR DETALLE;2026
28/4/2026;204;SEM 18;180.56;ABRIL;INTERIOR DETALLE;2026
28/4/2026;264;SEM 18;250;ABRIL;INTERIOR DETALLE;2026
28/4/2026;180;SEM 18;166.67;ABRIL;INTERIOR DETALLE;2026
28/4/2026;71;SEM 18;66.67;ABRIL;CALZADO PLASTICO;2026
28/4/2026;61;SEM 18;41.67;ABRIL;CALZADO PLASTICO;2026
28/4/2026;96;SEM 18;58.33;ABRIL;CALZADO PLASTICO;2026
27/4/2026;625;SEM 18;296.3;ABRIL;INTERIOR DETALLE;2026
27/4/2026;696;SEM 18;622.22;ABRIL;INTERIOR DETALLE;2026
27/4/2026;455;SEM 18;266.67;ABRIL;INTERIOR DETALLE;2026
27/4/2026;660;SEM 18;414.81;ABRIL;INTERIOR DETALLE;2026
27/4/2026;288;SEM 18;177.78;ABRIL;INTERIOR DETALLE;2026
27/4/2026;228;SEM 18;148.15;ABRIL;INTERIOR DETALLE;2026
27/4/2026;504;SEM 18;325.93;ABRIL;INTERIOR DETALLE;2026
26/4/2026;408;SEM 18;177.78;ABRIL;INTERIOR DETALLE;2026
26/4/2026;611;SEM 18;296.3;ABRIL;INTERIOR DETALLE;2026
26/4/2026;300;SEM 18;207.41;ABRIL;INTERIOR DETALLE;2026
26/4/2026;396;SEM 18;296.3;ABRIL;INTERIOR DETALLE;2026
26/4/2026;288;SEM 18;237.04;ABRIL;INTERIOR DETALLE;2026
26/4/2026;408;SEM 18;207.41;ABRIL;INTERIOR DETALLE;2026
26/4/2026;620;SEM 18;343.7;ABRIL;INTERIOR DETALLE;2026
26/4/2026;300;SEM 18;189.63;ABRIL;INTERIOR DETALLE;2026
26/4/2026;300;SEM 18;177.78;ABRIL;INTERIOR DETALLE;2026
26/4/2026;468;SEM 18;355.56;ABRIL;INTERIOR DETALLE;2026
25/4/2026;300;SEM 17;207.41;ABRIL;INTERIOR DETALLE;2026
25/4/2026;660;SEM 17;325.93;ABRIL;INTERIOR DETALLE;2026
25/4/2026;444;SEM 17;385.19;ABRIL;INTERIOR DETALLE;2026
25/4/2026;336;SEM 17;207.41;ABRIL;INTERIOR DETALLE;2026
25/4/2026;360;SEM 17;148.15;ABRIL;INTERIOR DETALLE;2026
25/4/2026;279;SEM 17;177.78;ABRIL;INTERIOR DETALLE;2026
25/4/2026;708;SEM 17;708;ABRIL;ACCESORIOS;2026
25/4/2026;600;SEM 17;600;ABRIL;ACCESORIOS;2026
24/4/2026;84;SEM 17;91.67;ABRIL;CALZADO PLASTICO;2026
24/4/2026;84;SEM 17;58.33;ABRIL;CALZADO PLASTICO;2026
24/4/2026;120;SEM 17;100;ABRIL;CALZADO PLASTICO;2026
24/4/2026;126;SEM 17;91.67;ABRIL;CALZADO PLASTICO;2026
24/4/2026;66;SEM 17;50;ABRIL;CALZADO PLASTICO;2026
21/4/2026;204;SEM 17;207.41;ABRIL;INTERIOR DETALLE;2026
21/4/2026;204;SEM 17;325.93;ABRIL;INTERIOR DETALLE;2026
21/4/2026;624;SEM 17;592.59;ABRIL;INTERIOR DETALLE;2026
21/4/2026;216;SEM 17;177.78;ABRIL;INTERIOR DETALLE;2026
21/4/2026;324;SEM 17;260.74;ABRIL;INTERIOR DETALLE;2026
21/4/2026;396;SEM 17;272.59;ABRIL;INTERIOR DETALLE;2026
21/4/2026;456;SEM 17;355.56;ABRIL;INTERIOR DETALLE;2026
20/4/2026;84;SEM 17;59.26;ABRIL;INTERIOR DETALLE;2026
20/4/2026;516;SEM 17;474.07;ABRIL;INTERIOR DETALLE;2026
20/4/2026;432;SEM 17;385.19;ABRIL;INTERIOR DETALLE;2026
20/4/2026;276;SEM 17;207.41;ABRIL;INTERIOR DETALLE;2026
20/4/2026;300;SEM 17;266.67;ABRIL;INTERIOR DETALLE;2026
20/4/2026;156;SEM 17;177.78;ABRIL;INTERIOR DETALLE;2026
20/4/2026;204;SEM 17;177.78;ABRIL;INTERIOR DETALLE;2026
20/4/2026;348;SEM 17;325.93;ABRIL;INTERIOR DETALLE;2026
20/4/2026;408;SEM 17;414.81;ABRIL;INTERIOR DETALLE;2026
20/4/2026;527;SEM 17;503.7;ABRIL;INTERIOR DETALLE;2026
19/4/2026;232;SEM 17;385.19;ABRIL;INTERIOR DETALLE;2026
19/4/2026;108;SEM 17;108;ABRIL;CALZADO PLASTICO;2026
19/4/2026;102;SEM 17;102;ABRIL;CALZADO PLASTICO;2026
19/4/2026;120;SEM 17;120;ABRIL;CALZADO PLASTICO;2026
19/4/2026;60;SEM 17;60;ABRIL;CALZADO PLASTICO;2026
19/4/2026;82;SEM 17;82;ABRIL;CALZADO PLASTICO;2026
19/4/2026;78;SEM 17;78;ABRIL;CALZADO PLASTICO;2026
18/4/2026;620;SEM 16;620;ABRIL;ACCESORIOS;2026
18/4/2026;29;SEM 16;12.04;ABRIL;ROPA;2026
18/4/2026;49;SEM 16;26.48;ABRIL;ROPA;2026
18/4/2026;42;SEM 16;33.7;ABRIL;ROPA;2026
18/4/2026;48;SEM 16;72.22;ABRIL;ROPA;2026
18/4/2026;43;SEM 16;48.15;ABRIL;ROPA;2026
18/4/2026;60;SEM 16;43.33;ABRIL;ROPA;2026
18/4/2026;59;SEM 16;40.93;ABRIL;ROPA;2026
18/4/2026;48;SEM 16;48.15;ABRIL;ROPA;2026
18/4/2026;48;SEM 16;72.22;ABRIL;ROPA;2026
18/4/2026;65;SEM 16;72.22;ABRIL;ROPA;2026
18/4/2026;54;SEM 16;36.11;ABRIL;ROPA;2026
18/4/2026;72;SEM 16;60.19;ABRIL;ROPA;2026
18/4/2026;48;SEM 16;60.19;ABRIL;ROPA;2026
18/4/2026;85;SEM 16;52.96;ABRIL;ROPA;2026
18/4/2026;84;SEM 16;43.33;ABRIL;ROPA;2026
18/4/2026;60;SEM 16;52.96;ABRIL;ROPA;2026
18/4/2026;30;SEM 16;43.33;ABRIL;ROPA;2026
18/4/2026;42;SEM 16;67.41;ABRIL;ROPA;2026
18/4/2026;66;SEM 16;40.93;ABRIL;ROPA;2026
18/4/2026;48;SEM 16;24.07;ABRIL;ROPA;2026
18/4/2026;84;SEM 16;36.11;ABRIL;ROPA;2026
18/4/2026;60;SEM 16;48.15;ABRIL;ROPA;2026
18/4/2026;78;SEM 16;60.19;ABRIL;ROPA;2026
18/4/2026;54;SEM 16;36.11;ABRIL;ROPA;2026
